AcctId,EOM,ClosingBal
21741,30/04/2018,782393.18
21741,31/05/2018,846897.11
21741,30/06/2018,812928.83
21741,31/07/2018,803840.62
21741,31/08/2018,749062.23
21741,30/09/2018,753808.79
21741,31/10/2018,703731.57
21741,30/11/2018,744451.58
21741,31/12/2018,763374.61
21741,31/01/2019,812866.83
21741,28/02/2019,408828.55
21741,31/03/2019,413201.6
21741,30/04/2019,419852.26
21741,31/05/2019,430318.12
21741,30/06/2019,4718.97
21741,31/07/2019,437644.93
21741,31/08/2019,440443.96
21741,30/09/2019,442293.13
21741,31/10/2019,444199.76
21741,30/11/2019,450328.07
21741,31/12/2019,455961.4
21741,31/01/2020,451156.66
21741,29/02/2020,398910.45
21741,31/03/2020,405368.77
21741,30/04/2020,420163.66
21741,31/05/2020,423928.35
21741,30/06/2020,425849.23
21741,31/07/2020,437303.97
21741,31/08/2020,438860.37
21741,30/09/2020,443599.77
21741,31/10/2020,452085.24
21741,30/11/2020,455173.18
21741,31/12/2020,455173.18
22421,31/01/2018,832018.53
22421,28/02/2018,878775.41
22421,31/03/2018,887533.03
22421,30/04/2018,849760.91
22421,31/05/2018,4719.96
22421,30/06/2018,877399.33
22421,31/07/2018,988783.94
22421,31/08/2018,1049642.73
22421,30/09/2018,1039231.6
22421,31/10/2018,1025807.65
22421,30/11/2018,1041873.55
22421,31/12/2018,1040614.09
22421,31/01/2019,1104599.15
22421,28/02/2019,1111925.25
22421,31/03/2019,1119558.46
22421,30/04/2019,1137871.16
22421,31/05/2019,1181153.95
22421,30/06/2019,1295995.41
22421,31/07/2019,1313886.51
22421,31/08/2019,1325634.51
22421,30/09/2019,1330433.62
22421,31/10/2019,1334955.44
22421,30/11/2019,1354906.48
22421,31/12/2019,1373879.67
22421,31/01/2020,1362438.81
22421,29/02/2020,1213891.23
22421,31/03/2020,1235168.88
22421,30/04/2020,1283041.26
22421,31/05/2020,1297199.62
22421,30/06/2020,1400330.96
22421,31/07/2020,1443701.88
22421,31/08/2020,1455825.13
22421,30/09/2020,1470202.81
22421,31/10/2020,1495035.33
22421,30/11/2020,1511605.49
22421,31/12/2020,1511605.49
22495,31/01/2018,765021.68
22495,28/02/2018,861077.08
22495,31/03/2018,866813.72
22495,30/04/2018,862661.78
22495,31/05/2018,1001577.97
22495,30/06/2018,900776.46
22495,31/07/2018,900249.45
22495,31/08/2018,895180.43
22495,30/09/2018,918074.58
22495,31/10/2018,888769.68
22495,30/11/2018,938715.26
22495,31/12/2018,943700.42
22495,31/01/2019,990651.47
22495,28/02/2019,996544.36
22495,31/03/2019,1002311.02
22495,30/04/2019,1016949.95
22495,31/05/2019,1051287.47
22495,30/06/2019,1067748.26
22495,31/07/2019,1082990.86
22495,31/08/2019,1092106.45
22495,30/09/2019,1096618.33
22495,31/10/2019,1090194.62
22495,30/11/2019,1108847.29
22495,31/12/2019,1126534.46
22495,31/01/2020,1116061.41
22495,29/02/2020,973019.02
22495,31/03/2020,992414
22495,30/04/2020,1034888.87
22495,31/05/2020,1041637.79
22495,30/06/2020,1044658.35
22495,31/07/2020,1077133.6
22495,31/08/2020,1086839.02
22495,30/09/2020,1099243.59
22495,31/10/2020,1124435.25
22495,30/11/2020,1134406.9
22495,31/12/2020,1134406.9
22747,31/01/2018,589606.59
22747,28/02/2018,667346.08
22747,31/03/2018,662470.32
22747,30/04/2018,649371.9
22747,31/05/2018,692886.05
22747,30/06/2018,612638.55
22747,31/07/2018,616681.77
22747,31/08/2018,624106.37
22747,30/09/2018,656725.23
22747,31/10/2018,604835.07
22747,30/11/2018,642534.3
22747,31/12/2018,638018.58
22747,31/01/2019,686190.57
22747,28/02/2019,692814.05
22747,31/03/2019,695985.85
22747,30/04/2019,708268.91
22747,31/05/2019,735219.58
22747,30/06/2019,743310.91
22747,31/07/2019,754551.73
22747,31/08/2019,764859.74
22747,30/09/2019,766370.47
22747,31/10/2019,765426.83
22747,30/11/2019,778153.05
22747,31/12/2019,787127.06
22747,31/01/2020,783080.3
22747,29/02/2020,698656.35
22747,31/03/2020,711561.18
22747,30/04/2020,738167.13
22747,31/05/2020,744485.98
22747,30/06/2020,745684.68
22747,31/07/2020,766929.46
22747,31/08/2020,774055.3
22747,30/09/2020,782595.43
22747,31/10/2020,799854.81
22747,30/11/2020,809105.47
22747,31/12/2020,809105.47
23612,31/01/2018,931773.89
23612,28/02/2018,1073923.3
23612,31/03/2018,1071754.48
23612,30/04/2018,1098783.6
23612,31/05/2018,1146566.53
23612,30/06/2018,994894.69
23612,31/07/2018,1047465.22
23612,31/08/2018,1054729.62
23612,30/09/2018,1057823.8
23612,31/10/2018,1028458.91
23612,30/11/2018,1052999.39
23612,31/12/2018,1004033.06
23612,31/01/2019,1041843.75
23612,28/02/2019,1042746.52
23612,31/03/2019,1056866.28
23612,30/04/2019,1077616.98
23612,31/05/2019,1120072.31
23612,30/06/2019,1066058.5
23612,31/07/2019,1079227.98
23612,31/08/2019,1085068.92
23612,30/09/2019,1089989.62
23612,31/10/2019,1097756.38
23612,30/11/2019,1113179.5
23612,31/12/2019,1137446.94
23612,31/01/2020,1122851.41
23612,29/02/2020,986528
23612,31/03/2020,1007778.71
23612,30/04/2020,1050518.73
23612,31/05/2020,1057292.72
23612,30/06/2020,1058311.08
23612,31/07/2020,1086513.66
23612,31/08/2020,1098183.02
23612,30/09/2020,1109086.17
23612,31/10/2020,1149585.36
23612,30/11/2020,1156521.59
23612,31/12/2020,1158405.33
23804,31/01/2018,1113969.44
23804,28/02/2018,1110165.85
23804,31/03/2018,928969.41
23804,30/04/2018,1223214.06
23804,31/05/2018,1284919.06
23804,30/06/2018,1205655.66
23804,31/07/2018,1215815.18
23804,31/08/2018,1188958.52
23804,30/09/2018,1166855.43
23804,31/10/2018,1060416.01
23804,30/11/2018,1131258.57
23804,31/12/2018,1176467.93
23804,31/01/2019,1136791.66
23804,28/02/2019,1210835.87
23804,31/03/2019,1237834.53
23804,30/04/2019,1220152.82
23804,31/05/2019,1248374.52
23804,30/06/2019,1256722.08
23804,31/07/2019,1255557.68
23804,31/08/2019,1263102.21
23804,30/09/2019,1259619.24
23804,31/10/2019,1269732.13
23804,30/11/2019,1264509.79
23804,31/12/2019,1288899.08
23804,31/01/2020,1237861.31
23804,29/02/2020,1144858.26
23804,31/03/2020,1168444.56
23804,30/04/2020,1174016.06
23804,31/05/2020,1182026.24
23804,30/06/2020,1191432.06
23804,31/07/2020,1201857.22
23804,31/08/2020,1191057.67
23804,30/09/2020,1193973.56
23804,31/10/2020,1245192.15
23804,30/11/2020,1245237.64
23804,31/12/2020,1245237.64
23877,31/01/2018,171026.55
23877,28/02/2018,171029.9
23877,31/03/2018,171030.9
23877,30/04/2018,171024.2
23877,31/05/2018,224374.65
23877,30/06/2018,171017.75
23877,31/07/2018,171020.9
23877,31/08/2018,171017.45
23877,30/09/2018,171022.1
23877,31/10/2018,171021.85
23877,30/11/2018,1317.39
23877,31/12/2018,1236414.83
23877,31/01/2019,1240321.94
23877,28/02/2019,1241335.48
23877,31/03/2019,1248410.42
23877,30/04/2019,1261775.69
23877,31/05/2019,1306425.75
23877,30/06/2019,1321013.47
23877,31/07/2019,1330726.23
23877,31/08/2019,1346914.89
23877,30/09/2019,1355791.27
23877,31/10/2019,1362779.03
23877,30/11/2019,1396158.24
23877,31/12/2019,1418122.71
23877,31/01/2020,1398302.81
23877,29/02/2020,1180278.26
23877,31/03/2020,1217247.85
23877,30/04/2020,1283829.26
23877,31/05/2020,1287498.33
23877,30/06/2020,1311160.33
23877,31/07/2020,1369414.82
23877,31/08/2020,1368630.84
23877,30/09/2020,1377167.51
23877,31/10/2020,1403885.22
23877,30/11/2020,1422598.3
23877,31/12/2020,1422598.3
24417,31/01/2018,215954.51
24417,28/02/2018,214201.12
24417,31/03/2018,218694.84
24417,30/04/2018,217490.79
24417,31/05/2018,227606.39
24417,30/06/2018,215358.51
24417,31/07/2018,216957.73
24417,31/08/2018,215449.97
24417,30/09/2018,209302.23
24417,31/10/2018,191128.92
24417,30/11/2018,204254.1
24417,31/12/2018,212100.07
24417,31/01/2019,205002.62
24417,28/02/2019,217842.49
24417,31/03/2019,222963.83
24417,30/04/2019,221598.73
24417,31/05/2019,232217.48
24417,30/06/2019,234623.45
24417,31/07/2019,235167.39
24417,31/08/2019,237615.13
24417,30/09/2019,237953.5
24417,31/10/2019,240897.7
24417,30/11/2019,240317.9
24417,31/12/2019,245400.82
24417,31/01/2020,240873.73
24417,29/02/2020,306381
24417,31/03/2020,235013.28
24417,30/04/2020,236007.07
24417,31/05/2020,236544.38
24417,30/06/2020,237654.27
24417,31/07/2020,238856.92
24417,31/08/2020,162917.28
24417,30/09/2020,237938.45
24417,31/10/2020,358422.88
24417,30/11/2020,360195.55
24417,31/12/2020,360195.55
25552,31/01/2018,504751.33
25552,28/02/2018,539477.67
25552,31/03/2018,556249.81
25552,30/04/2018,600404.68
25552,31/05/2018,640724.01
25552,30/06/2018,605626.14
25552,31/07/2018,592007.93
25552,31/08/2018,595160.68
25552,30/09/2018,557376.87
25552,31/10/2018,591100.4
25552,30/11/2018,578816.48
25552,31/12/2018,561669.27
25552,31/01/2019,593901.54
25552,28/02/2019,597180.19
25552,31/03/2019,601111.05
25552,30/04/2019,612163.19
25552,31/05/2019,9439.71
25552,30/06/2019,673141.74
25552,31/07/2019,679618.48
25552,31/08/2019,684776.08
25552,30/09/2019,684871.52
25552,31/10/2019,646539.49
25552,30/11/2019,653524.06
25552,31/12/2019,660386.28
25552,31/01/2020,655752.08
25552,29/02/2020,579624.54
25552,31/03/2020,586629.43
25552,30/04/2020,605447.96
25552,31/05/2020,607397.78
25552,30/06/2020,603989.5
25552,31/07/2020,617321.91
25552,31/08/2020,620671.7
25552,30/09/2020,624532.74
25552,31/10/2020,634759.03
25552,30/11/2020,637782.04
25552,31/12/2020,637782.04
26225,31/01/2018,561051.21
26225,28/02/2018,596884.16
26225,31/03/2018,611219.76
26225,30/04/2018,621651.89
26225,31/05/2018,655508.13
26225,30/06/2018,610048.43
26225,31/07/2018,578860.09
26225,31/08/2018,1211889.83
26225,30/09/2018,1339478.17
26225,31/10/2018,1261658.64
26225,30/11/2018,1358630.49
26225,31/12/2018,1344265.63
26225,31/01/2019,1432319.67
26225,28/02/2019,1430204.37
26225,31/03/2019,1435136.32
26225,30/04/2019,1448612.59
26225,31/05/2019,1478750.53
26225,30/06/2019,1491844.58
26225,31/07/2019,1480517.63
26225,31/08/2019,1492908.04
26225,30/09/2019,1494518.4
26225,31/10/2019,1496992.36
26225,30/11/2019,1515766.07
26225,31/12/2019,1528463.23
26225,31/01/2020,1519141.65
26225,29/02/2020,1296284.67
26225,31/03/2020,1318430.5
26225,30/04/2020,1365828.19
26225,31/05/2020,1368976.11
26225,30/06/2020,1368599.09
26225,31/07/2020,1402101.83
26225,31/08/2020,1411567.7
26225,30/09/2020,1423119.03
26225,31/10/2020,1448641.39
26225,30/11/2020,1467921.04
26225,31/12/2020,1467921.04
27214,31/01/2018,976096.87
27214,28/02/2018,1074111.12
27214,31/03/2018,1111519.32
27214,30/04/2018,1101657.12
27214,31/05/2018,1176273.9
27214,30/06/2018,1040978.47
27214,31/07/2018,1077917.61
27214,31/08/2018,1067549.69
27214,30/09/2018,1032292.93
27214,31/10/2018,1069361.74
27214,30/11/2018,1076098.8
27214,31/12/2018,1060892.33
27214,31/01/2019,1149416.78
27214,28/02/2019,1150797.3
27214,31/03/2019,1162250.26
27214,30/04/2019,1185700.96
27214,31/05/2019,1219304.74
27214,30/06/2019,1243261.31
27214,31/07/2019,1253769.97
27214,31/08/2019,1276968.81
27214,30/09/2019,1275054.92
27214,31/10/2019,1276820.63
27214,30/11/2019,1292081.51
27214,31/12/2019,1318389.42
27214,31/01/2020,1302339.4
27214,29/02/2020,1140019.04
27214,31/03/2020,1161688.33
27214,30/04/2020,1207732.66
27214,31/05/2020,1219518.45
27214,30/06/2020,1221355.67
27214,31/07/2020,1255475.91
27214,31/08/2020,1260545.02
27214,30/09/2020,1277867.33
27214,31/10/2020,1318929.05
27214,30/11/2020,1328378.09
27214,31/12/2020,1328378.09
27267,31/01/2018,1871486.58
27267,28/02/2018,1855147.97
27267,31/03/2018,1888408.46
27267,30/04/2018,1883378.55
27267,31/05/2018,1918304.96
27267,30/06/2018,1863026.95
27267,31/07/2018,1880872.95
27267,31/08/2018,1872702.56
27267,30/09/2018,1820188.57
27267,31/10/2018,1705357.75
27267,30/11/2018,1787207.76
27267,31/12/2018,1847411.76
27267,31/01/2019,1789981.37
27267,28/02/2019,1913417
27267,31/03/2019,1949565.7
27267,30/04/2019,1943295.04
27267,31/05/2019,1984067.06
27267,30/06/2019,2004380.46
27267,31/07/2019,2012960.17
27267,31/08/2019,2028405.63
27267,30/09/2019,2034285.61
27267,31/10/2019,2056960.21
27267,30/11/2019,2053727.35
27267,31/12/2019,2087653.37
27267,31/01/2020,2040647.43
27267,29/02/2020,1927941.55
27267,31/03/2020,1966998.6
27267,30/04/2020,1983967.89
27267,31/05/2020,1994539.06
27267,30/06/2020,2017257.97
27267,31/07/2020,2026423.15
27267,31/08/2020,2018499.22
27267,30/09/2020,2027628.53
27267,31/10/2020,2088906.39
27267,30/11/2020,2095366.37
27267,31/12/2020,2095366.37
28802,31/01/2018,137120.16
28802,28/02/2018,201460.31
28802,31/03/2018,202379.48
28802,30/04/2018,201967.54
28802,31/05/2018,222054.72
28802,30/06/2018,70002.1
28802,31/07/2018,218038.3
28802,31/08/2018,232718.05
28802,30/09/2018,277153.4
28802,31/10/2018,275665.17
28802,30/11/2018,278624.6
28802,31/12/2018,273887.48
28802,31/01/2019,293631.65
28802,28/02/2019,226506.74
28802,31/03/2019,227150.88
28802,30/04/2019,231602.54
28802,31/05/2019,242388.5
28802,30/06/2019,245524.24
28802,31/07/2019,248401.01
28802,31/08/2019,252987.53
28802,30/09/2019,254059.8
28802,31/10/2019,254282.19
28802,30/11/2019,259511.57
28802,31/12/2019,232962.21
28802,31/01/2020,231499.15
28802,29/02/2020,210323.43
28802,31/03/2020,213436.1
28802,30/04/2020,222103.65
28802,31/05/2020,222959.46
28802,30/06/2020,223453.07
28802,31/07/2020,229544.62
28802,31/08/2020,233487.54
28802,30/09/2020,235597.74
28802,31/10/2020,240234.41
28802,30/11/2020,244514.89
28802,31/12/2020,244514.89
29214,31/01/2018,943722.97
29214,28/02/2018,938378.55
29214,31/03/2018,954341.68
29214,30/04/2018,957276.88
29214,31/05/2018,975553.18
29214,30/06/2018,929383.74
29214,31/07/2018,966829.49
29214,31/08/2018,964851.81
29214,30/09/2018,902102.53
29214,31/10/2018,892300.52
29214,30/11/2018,878288.89
29214,31/12/2018,898854.67
29214,31/01/2019,925793.88
29214,28/02/2019,858721.38
29214,31/03/2019,886460.89
29214,30/04/2019,875941.22
29214,31/05/2019,895428.57
29214,30/06/2019,906394.93
29214,31/07/2019,906394.52
29214,31/08/2019,920977.69
29214,30/09/2019,920683.51
29214,31/10/2019,935462.55
29214,30/11/2019,931390.96
29214,31/12/2019,946955.13
29214,31/01/2020,907445.98
29214,29/02/2020,821168.39
29214,31/03/2020,810943.65
29214,30/04/2020,826023.25
29214,31/05/2020,829081.95
29214,30/06/2020,836509.57
29214,31/07/2020,843884.56
29214,31/08/2020,838541.23
29214,30/09/2020,843654.75
29214,31/10/2020,889021.74
29214,30/11/2020,894794.75
29214,31/12/2020,894794.75
30323,31/01/2018,1012474.86
30323,28/02/2018,1005202.59
30323,31/03/2018,1021259.52
30323,30/04/2018,1022802.29
30323,31/05/2018,1042490.32
30323,30/06/2018,1013885.54
30323,31/07/2018,1022337.3
30323,31/08/2018,1004388.65
30323,30/09/2018,1000096
30323,31/10/2018,966042.65
30323,30/11/2018,988302.33
30323,31/12/2018,1013237.69
30323,31/01/2019,1008127.36
30323,28/02/2019,1042825.72
30323,31/03/2019,1057837.68
30323,30/04/2019,1057065.62
30323,31/05/2019,1079787.23
30323,30/06/2019,1088688.65
30323,31/07/2019,1093735.31
30323,31/08/2019,1100281.41
30323,30/09/2019,1101154.93
30323,31/10/2019,1110975.08
30323,30/11/2019,1670354.04
30323,31/12/2019,1686046
30323,31/01/2020,1662663.82
30323,29/02/2020,1596244.75
30323,31/03/2020,1621450.85
30323,30/04/2020,1634728.02
30323,31/05/2020,1640448.41
30323,30/06/2020,1657297.68
30323,31/07/2020,1660324.86
30323,31/08/2020,1748364.76
30323,30/09/2020,1608330.54
30323,31/10/2020,1639622.34
30323,30/11/2020,1646290.85
30323,31/12/2020,1646290.85
31143,31/01/2018,717120.88
31143,28/02/2018,723840.54
31143,31/03/2018,749805.14
31143,30/04/2018,758816.06
31143,31/05/2018,781840.14
31143,30/06/2018,686208.04
31143,31/07/2018,704023.34
31143,31/08/2018,741892.84
31143,30/09/2018,723866.04
31143,31/10/2018,680418.82
31143,30/11/2018,722453.27
31143,31/12/2018,707265.71
31143,31/01/2019,753357.55
31143,28/02/2019,716793.49
31143,31/03/2019,718483.96
31143,30/04/2019,728352.05
31143,31/05/2019,749126.06
31143,30/06/2019,756497.62
31143,31/07/2019,764774.83
31143,31/08/2019,768143.69
31143,30/09/2019,765837.75
31143,31/10/2019,762934.6
31143,30/11/2019,773038.45
31143,31/12/2019,782402.45
31143,31/01/2020,770578.44
31143,29/02/2020,646642.89
31143,31/03/2020,662019.05
31143,30/04/2020,693410.31
31143,31/05/2020,689559.01
31143,30/06/2020,688672.32
31143,31/07/2020,712330.44
31143,31/08/2020,720513.64
31143,30/09/2020,728100.7
31143,31/10/2020,746591.56
31143,30/11/2020,755844.22
31143,31/12/2020,755844.22
32068,31/01/2018,720419.05
32068,28/02/2018,739986.12
32068,31/03/2018,836990.47
32068,30/04/2018,840658.34
32068,31/05/2018,971220.25
32068,30/06/2018,926019.11
32068,31/07/2018,926194.32
32068,31/08/2018,942208.53
32068,30/09/2018,909185.55
32068,31/10/2018,950979.92
32068,30/11/2018,933541.11
32068,31/12/2018,924417.42
32068,31/01/2019,905423.77
32068,28/02/2019,922527.09
32068,31/03/2019,954131.59
32068,30/04/2019,871668.64
32068,31/05/2019,1180671.94
32068,30/06/2019,1192057.75
32068,31/07/2019,1199620.7
32068,31/08/2019,1221397.26
32068,30/09/2019,1224543.41
32068,31/10/2019,1243093.56
32068,30/11/2019,1249978.61
32068,31/12/2019,1269508.81
32068,31/01/2020,1260728.77
32068,29/02/2020,1123951.6
32068,31/03/2020,1158917.65
32068,30/04/2020,1191658.61
32068,31/05/2020,1204948.78
32068,30/06/2020,1208469.95
32068,31/07/2020,1240698.21
32068,31/08/2020,1249718
32068,30/09/2020,1263864.91
32068,31/10/2020,1291391.64
32068,30/11/2020,1293264.47
32068,31/12/2020,1293264.47
32159,31/01/2018,0
32159,28/02/2018,1175498.54
32159,31/03/2018,1181142.89
32159,30/04/2018,1319059.55
32159,31/05/2018,1411182.72
32159,30/06/2018,1339413.45
32159,31/07/2018,1304333.11
32159,31/08/2018,1348314.07
32159,30/09/2018,1348817.21
32159,31/10/2018,1337872.77
32159,30/11/2018,1335589.78
32159,31/12/2018,1304180.89
32159,31/01/2019,1441845.51
32159,28/02/2019,1451313.98
32159,31/03/2019,1467542.86
32159,30/04/2019,1477092.84
32159,31/05/2019,1518924.74
32159,30/06/2019,1532570.08
32159,31/07/2019,1539620.32
32159,31/08/2019,1553475.09
32159,30/09/2019,1561495.65
32159,31/10/2019,1573931.06
32159,30/11/2019,1585402.14
32159,31/12/2019,1613324.3
32159,31/01/2020,1586066.71
32159,29/02/2020,1427182.08
32159,31/03/2020,1466746.49
32159,30/04/2020,1501927.72
32159,31/05/2020,1514600.4
32159,30/06/2020,1521678.84
32159,31/07/2020,1552916.73
32159,31/08/2020,1558826.1
32159,30/09/2020,1571416.05
32159,31/10/2020,1607773.86
32159,30/11/2020,1619760.04
32159,31/12/2020,1619760.04
32313,28/02/2018,2566319.29
32313,31/03/2018,2723207.84
32313,30/04/2018,3300746.14
32313,31/05/2018,3554815.11
32313,30/06/2018,3373584.97
32313,31/07/2018,3297957.43
32313,31/08/2018,3411856.01
32313,30/09/2018,3261903.99
32313,31/10/2018,3325834.63
32313,30/11/2018,3329448.17
32313,31/12/2018,3339189.07
32313,31/01/2019,3793280.61
32313,28/02/2019,3812135.47
32313,31/03/2019,3848403.9
32313,30/04/2019,3856446.4
32313,31/05/2019,3957837.05
32313,30/06/2019,3980422.68
32313,31/07/2019,3977983.78
32313,31/08/2019,4002997.82
32313,30/09/2019,4007415
32313,31/10/2019,4033831.43
32313,30/11/2019,4054251.07
32313,31/12/2019,4110133.95
32313,31/01/2020,4031898.16
32313,29/02/2020,3569926.06
32313,31/03/2020,4025728.81
32313,30/04/2020,4193294.67
32313,31/05/2020,4229137.93
32313,30/06/2020,4227360.55
32313,31/07/2020,4307431.31
32313,31/08/2020,4311400.81
32313,30/09/2020,4437377.61
32313,31/10/2020,4526856.13
32313,30/11/2020,4533256.72
32313,31/12/2020,4531015.75
32512,31/03/2018,193920.05
32512,30/04/2018,195766.01
32512,31/05/2018,203637.82
32512,30/06/2018,193967.36
32512,31/07/2018,196126.8
32512,31/08/2018,194894.21
32512,30/09/2018,188535.35
32512,31/10/2018,171246.29
32512,30/11/2018,182994.11
32512,31/12/2018,190217.35
32512,31/01/2019,183913.02
32512,28/02/2019,195836.27
32512,31/03/2019,199997.9
32512,30/04/2019,198634.24
32512,31/05/2019,207832.49
32512,30/06/2019,210143.36
32512,31/07/2019,210847.8
32512,31/08/2019,212972.31
32512,30/09/2019,213284.57
32512,31/10/2019,216118.06
32512,30/11/2019,215677.76
32512,31/12/2019,220297.94
32512,31/01/2020,212651.58
32512,29/02/2020,198774.86
32512,31/03/2020,203415.8
32512,30/04/2020,205633.18
32512,31/05/2020,206219.82
32512,30/06/2020,258215.63
32512,31/07/2020,261166.79
32512,31/08/2020,258426.81
32512,30/09/2020,260264.68
32512,31/10/2020,272066.82
32512,30/11/2020,272529.46
32512,31/12/2020,272529.46
32635,31/03/2018,584352.04
32635,30/04/2018,779622.22
32635,31/05/2018,758767.85
32635,30/06/2018,730710.8
32635,31/07/2018,739487.13
32635,31/08/2018,722844.75
32635,30/09/2018,689129.36
32635,31/10/2018,627779.13
32635,30/11/2018,670837.94
32635,31/12/2018,697082.61
32635,31/01/2019,673065.52
32635,28/02/2019,717376.83
32635,31/03/2019,733794.84
32635,30/04/2019,698305.24
32635,31/05/2019,718599.43
32635,30/06/2019,726230.19
32635,31/07/2019,728633.26
32635,31/08/2019,736302.65
32635,30/09/2019,736526.44
32635,31/10/2019,747069.55
32635,30/11/2019,744386.72
32635,31/12/2019,761838.45
32635,31/01/2020,733902.67
32635,29/02/2020,683827.04
32635,31/03/2020,700603.54
32635,30/04/2020,707215.27
32635,31/05/2020,702441.27
32635,30/06/2020,708812.07
32635,31/07/2020,710295.15
32635,31/08/2020,674903.28
32635,30/09/2020,678071.54
32635,31/10/2020,708097.42
32635,30/11/2020,710160.58
32635,31/12/2020,710160.58
32956,30/04/2018,1179056.45
32956,31/05/2018,1369493.03
32956,30/06/2018,1362113.04
32956,31/07/2018,1328525.3
32956,31/08/2018,1342528.96
32956,30/09/2018,1313037.61
32956,31/10/2018,1299400.45
32956,30/11/2018,1284857.47
32956,31/12/2018,1309106.27
32956,31/01/2019,1334945.29
32956,28/02/2019,1334453.67
32956,31/03/2019,1368955.19
32956,30/04/2019,1271442.41
32956,31/05/2019,1457880.38
32956,30/06/2019,1481848.19
32956,31/07/2019,1484748.66
32956,31/08/2019,1498815.33
32956,30/09/2019,1508971.64
32956,31/10/2019,1532462.62
32956,30/11/2019,1541610.6
32956,31/12/2019,1584686.51
32956,31/01/2020,1539669.14
32956,29/02/2020,1354709.07
32956,31/03/2020,1396197.79
32956,30/04/2020,1431991.88
32956,31/05/2020,1445618.13
32956,30/06/2020,1445343.84
32956,31/07/2020,1479938.75
32956,31/08/2020,1483077.15
32956,30/09/2020,1498496.06
32956,31/10/2020,1544879.41
32956,30/11/2020,1551740.27
32956,31/12/2020,1551740.27
33167,31/05/2018,788079.64
33167,30/06/2018,738375.17
33167,31/07/2018,706838.13
33167,31/08/2018,755819.63
33167,30/09/2018,767386.81
33167,31/10/2018,700590.83
33167,30/11/2018,755081.51
33167,31/12/2018,761485.65
33167,31/01/2019,795826.99
33167,28/02/2019,803814.73
33167,31/03/2019,806434.2
33167,30/04/2019,816410.31
33167,31/05/2019,838265.04
33167,30/06/2019,851532.92
33167,31/07/2019,864395.37
33167,31/08/2019,871498.82
33167,30/09/2019,872146.36
33167,31/10/2019,880354.18
33167,30/11/2019,890606.53
33167,31/12/2019,900849.11
33167,31/01/2020,902514.15
33167,29/02/2020,761713.61
33167,31/03/2020,781231.78
33167,30/04/2020,814970.34
33167,31/05/2020,814415.48
33167,30/06/2020,808889.51
33167,31/07/2020,831374.25
33167,31/08/2020,843651.27
33167,30/09/2020,853406.65
33167,31/10/2020,878971.51
33167,30/11/2020,891148.06
33167,31/12/2020,891148.06
33828,31/08/2018,851609.26
33828,30/09/2018,932411.93
33828,31/10/2018,932968.46
33828,30/11/2018,928882.12
33828,31/12/2018,965575.29
33828,31/01/2019,1019352.04
33828,28/02/2019,1035151.48
33828,31/03/2019,1039530.34
33828,30/04/2019,1072006.5
33828,31/05/2019,1504000.62
33828,30/06/2019,1536407.12
33828,31/07/2019,1562802.01
33828,31/08/2019,1581204.87
33828,30/09/2019,1576339.72
33828,31/10/2019,1495697.43
33828,30/11/2019,1510861.83
33828,31/12/2019,1511190.8
33828,31/01/2020,1494567.65
33828,29/02/2020,1226068.7
33828,31/03/2020,1283706.73
33828,30/04/2020,1377195.72
33828,31/05/2020,1446032.86
33828,30/06/2020,1563363.87
33828,31/07/2020,1690126.57
33828,31/08/2020,1596286.41
33828,30/09/2020,1600295.03
33828,31/10/2020,1632262.84
33828,30/11/2020,1623992.24
33828,31/12/2020,1623992.24
33851,31/08/2018,76970.18
33851,30/09/2018,75762.49
33851,31/10/2018,77171.09
33851,30/11/2018,71649.89
33851,31/12/2018,75167.85
33851,31/01/2019,84406.85
33851,28/02/2019,81998.94
33851,31/03/2019,84599.88
33851,30/04/2019,83675.74
33851,31/05/2019,85966.23
33851,30/06/2019,86707.99
33851,31/07/2019,84276.7
33851,31/08/2019,84453.7
33851,30/09/2019,84176.34
33851,31/10/2019,85433.55
33851,30/11/2019,86025.72
33851,31/12/2019,89962.46
33851,31/01/2020,85233
33851,29/02/2020,62491.84
33851,31/03/2020,61791.13
33851,30/04/2020,64194.08
33851,31/05/2020,59162.26
33851,30/06/2020,83781.75
33851,31/07/2020,95518.96
33851,31/08/2020,82733.17
33851,30/09/2020,52241.59
33851,31/10/2020,54403.62
33851,30/11/2020,52162.45
33851,31/12/2020,52162.45
34301,31/10/2018,120253.17
34301,30/11/2018,198789.94
34301,31/12/2018,205252.67
34301,31/01/2019,423444.52
34301,28/02/2019,424117.52
34301,31/03/2019,425888.1
34301,30/04/2019,429048.75
34301,31/05/2019,440333.14
34301,30/06/2019,441583.58
34301,31/07/2019,443141.9
34301,31/08/2019,446535.86
34301,30/09/2019,446615.13
34301,31/10/2019,447948.6
34301,30/11/2019,455705.24
34301,31/12/2019,461503.61
34301,31/01/2020,454106.05
34301,29/02/2020,378024.69
34301,31/03/2020,386795.86
34301,30/04/2020,407985.62
34301,31/05/2020,407084.11
34301,30/06/2020,410383.02
34301,31/07/2020,426765.88
34301,31/08/2020,426215.78
34301,30/09/2020,428812.12
34301,31/10/2020,438577.04
34301,30/11/2020,441401.84
34301,31/12/2020,441401.84
35189,31/01/2019,852558.82
35189,28/02/2019,828410.31
35189,31/03/2019,862809.59
35189,30/04/2019,908078.8
35189,31/05/2019,944390.22
35189,30/06/2019,973803.62
35189,31/07/2019,961292.53
